Setup title	IV_measR
test date	24.10.2024
test time	12:39:02
Device ID	_ID181ZR1000
Count	65
Pulse amplitude	3.220000
Pulse width	0.000020000
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-0.100000,0.100000,0.000000,4,0.100000,2em5s,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -0.100000, -0.010993000000, 9096.697899
 1, -0.033325, -0.001624000000, 20520.320197
 2, 0.033325, 0.004355000000, 7652.123995
 3, 0.100000, 0.011389000000, 8780.402142
