Setup title	IV_measR
test date	24.10.2024
test time	11:28:18
Device ID	_ID161ZR15000
Count	91
Pulse amplitude	-0.916000
Pulse width	0.000020000
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-0.100000,0.100000,0.000000,4,0.100000,2em5s,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -0.100000, -5.391000000000, 18.549434
 1, -0.033325, -1.409650000000, 23.640620
 2, 0.033325, 1.342200000000, 24.828640
 3, 0.100000, 4.561130000000, 21.924392
