size,voltage,n,A,omega,log_tlorentz,r2_score
0,-3.0,2.01,0.5246904787194335,0.0832526821236149,-6.827233244176655,0.9978692109576848
0,-2.5,1.99,0.5233858852882053,0.1355166551270197,-6.729497364836729,0.999271287290578
0,-2.25,2.01,0.5190987214308203,-0.1505789467598352,-6.523797022711345,0.9996532882149062
0,-2.0,2.0099999999998235,0.5234896956178877,-0.2275695338349689,-6.281242186026651,0.9976471558896504
0,-1.75,2.0099999999988345,0.518972804946611,0.312594799472833,-5.967502536666529,0.998250132207368
0,-1.5,2.000017436522243,0.510116551263182,-0.4527554247566221,-5.310904697940731,0.997047712675711
0,-1.25,1.990000000018816,0.4883522744031354,0.8009643609289726,-4.145116577291094,0.9983254271728864
0,-1.0,1.99,0.4014118625537617,0.9067963880186154,-2.7967179070728747,0.9889883501063114
