size,voltage,n,A,omega,log_tlorentz,r2_score
0,1.25,1.99000000000002,0.4977288629754836,0.6686867870936115,-3.9477385144058874,0.9891025380682243
0,1.5,2.009999999580888,0.5084259647219168,-0.4066335092729111,-5.47558244837612,0.996047489807813
0,1.75,2.01,0.5205349060694323,0.2185535895759627,-5.912522478548742,0.998852722687755
0,2.0,2.0099999999999767,0.5282003112946028,-0.1415871180453077,-5.905722238681911,0.9959091252459816
0,2.25,1.99,0.5288674021008379,-0.0904476998038072,-6.3348829372827975,0.9987672801586728
0,2.5,1.99,0.5296901047027531,0.0900287099653007,-6.562640541403588,0.9995558080652932
0,2.75,1.99,0.5291924906066432,0.1010512842875611,-6.699344935288504,0.9987579187677774
0,3.0,2.0099999999999985,0.5293914234509016,0.0490534286411988,-6.828687846285178,0.9995508010441764
