Setup title	IV_measR
test date	24.10.2024
test time	16:22:06
Device ID	_ID178ZR2500
Count	-1
Pulse amplitude	0.000000
Pulse width	0.000000000
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-1.600000,1.600000,0.000000,21,0.100000,DCIV,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -1.600000, -546.762000000000, 2.926319
 1, -1.440000, -329.347000000000, 4.372288
 2, -1.280000, -191.797000000000, 6.673723
 3, -1.120000, -107.198000000000, 10.447956
 4, -0.960000, -56.925000000000, 16.864295
 5, -0.800000, -28.281100000000, 28.287443
 6, -0.640000, -12.831100000000, 49.878810
 7, -0.480000, -5.119050000000, 93.767398
 8, -0.320000, -1.655960000000, 193.241383
 9, -0.160000, -0.361210000000, 442.955621
 10, 0.000000, 0.007691000000, 0.000000
 11, 0.160000, 0.277822000000, 575.908315
 12, 0.320000, 0.983830000000, 325.259445
 13, 0.480000, 2.434650000000, 197.153595
 14, 0.640000, 4.565460000000, 140.183026
 15, 0.800000, 6.879970000000, 116.279577
 16, 0.960000, 9.601170000000, 99.987814
 17, 1.120000, 13.888900000000, 80.639935
 18, 1.280000, 21.163300000000, 60.482061
 19, 1.440000, 33.544000000000, 42.928691
 20, 1.600000, 54.258300000000, 29.488576
