Setup title	IV_measR
test date	24.10.2024
test time	11:18:12
Device ID	_ID161ZR15000
Count	136
Pulse amplitude	-1.552000
Pulse width	0.000002000
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-0.100000,0.100000,0.000000,4,0.100000,2em6s,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -0.100000, -7.381030000000, 13.548245
 1, -0.033325, -1.942330000000, 17.157229
 2, 0.033325, 1.848060000000, 18.032423
 3, 0.100000, 6.255270000000, 15.986520
