Setup title	IV_measR
test date	24.10.2024
test time	15:54:01
Device ID	_ID182ZR1000
Count	-1
Pulse amplitude	0.000000
Pulse width	0.000000000
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-1.600000,1.600000,0.000000,21,0.100000,DCIV,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -1.600000, -87.926100000000, 18.197100
 1, -1.440000, -52.959100000000, 27.190794
 2, -1.280000, -30.867800000000, 41.467160
 3, -1.120000, -17.281500000000, 64.809189
 4, -0.960000, -9.190700000000, 104.453415
 5, -0.800000, -4.590170000000, 174.285484
 6, -0.640000, -2.094140000000, 305.614715
 7, -0.480000, -0.836610000000, 573.744038
 8, -0.320000, -0.271009000000, 1180.772594
 9, -0.160000, -0.057508000000, 2782.221604
 10, 0.000000, 0.005797000000, 0.000000
 11, 0.160000, 0.050416000000, 3173.595684
 12, 0.320000, 0.160285000000, 1996.443834
 13, 0.480000, 0.396880000000, 1209.433582
 14, 0.640000, 0.794160000000, 805.882946
 15, 0.800000, 1.242050000000, 644.096453
 16, 0.960000, 1.738950000000, 552.057276
 17, 1.120000, 2.487760000000, 450.204200
 18, 1.280000, 3.790570000000, 337.680085
 19, 1.440000, 5.735250000000, 251.078854
 20, 1.600000, 9.028320000000, 177.220125
