Setup title	IV_measR
test date	24.10.2024
test time	16:29:52
Device ID	_ID179YR2500
Count	-1
Pulse amplitude	0.000000
Pulse width	0.000000000
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-1.600000,1.600000,0.000000,21,0.100000,DCIV,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -1.600000, -522.824000000000, 3.060303
 1, -1.440000, -314.954000000000, 4.572096
 2, -1.280000, -183.702000000000, 6.967807
 3, -1.120000, -102.926000000000, 10.881604
 4, -0.960000, -54.822700000000, 17.510995
 5, -0.800000, -27.367100000000, 29.232180
 6, -0.640000, -12.499400000000, 51.202458
 7, -0.480000, -5.034670000000, 95.338920
 8, -0.320000, -1.654990000000, 193.354643
 9, -0.160000, -0.371680000000, 430.477830
 10, 0.000000, 0.006071000000, 0.000000
 11, 0.160000, 0.284010000000, 563.360445
 12, 0.320000, 0.939370000000, 340.653842
 13, 0.480000, 1.995460000000, 240.546040
 14, 0.640000, 3.241110000000, 197.463215
 15, 0.800000, 4.986520000000, 160.432526
 16, 0.960000, 7.713130000000, 124.463091
 17, 1.120000, 12.373800000000, 90.513828
 18, 1.280000, 20.246200000000, 63.221740
 19, 1.440000, 32.654600000000, 44.097922
 20, 1.600000, 53.209900000000, 30.069592
