Setup title	IV_measR
test date	24.10.2024
test time	14:53:11
Device ID	_ID186ZR500
Count	0
Pulse amplitude	0.000000
Pulse width	0.000000020
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-0.100000,0.100000,0.000000,50,0.100000,2em8s,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -0.100000, -139257.000000000000, 0.000718
 1, -0.095925, -133566.000000000000, 0.000718
 2, -0.091825, -127856.000000000000, 0.000718
 3, -0.087750, -122163.000000000000, 0.000718
 4, -0.083675, -116506.000000000000, 0.000718
 5, -0.079600, -110812.000000000000, 0.000718
 6, -0.075500, -105098.000000000000, 0.000718
 7, -0.071425, -99544.100000000006, 0.000718
 8, -0.067350, -93856.300000000003, 0.000718
 9, -0.063275, -88198.399999999994, 0.000717
 10, -0.059175, -82482.600000000006, 0.000717
 11, -0.055100, -76795.399999999994, 0.000717
 12, -0.051025, -71131.699999999997, 0.000717
 13, -0.046950, -65446.599999999999, 0.000717
 14, -0.042850, -59734.900000000001, 0.000717
 15, -0.038775, -54079.200000000004, 0.000717
 16, -0.034700, -48394.199999999997, 0.000717
 17, -0.030600, -42681.900000000001, 0.000717
 18, -0.026525, -37021.799999999996, 0.000716
 19, -0.022450, -31335.599999999999, 0.000716
 20, -0.018375, -25675.300000000003, 0.000716
 21, -0.014275, -19960.700000000001, 0.000715
 22, -0.010200, -14274.299999999999, 0.000715
 23, -0.006125, -8612.710000000001, 0.000711
 24, -0.002050, -2925.080000000000, 0.000701
 25, 0.002050, 2791.490000000000, 0.000734
 26, 0.006125, 8450.870000000001, 0.000725
 27, 0.010200, 14137.600000000000, 0.000721
 28, 0.014275, 19824.500000000000, 0.000720
 29, 0.018375, 25512.200000000001, 0.000720
 30, 0.022450, 31198.899999999998, 0.000720
 31, 0.026525, 36886.000000000000, 0.000719
 32, 0.030600, 42545.000000000000, 0.000719
 33, 0.034700, 48260.100000000006, 0.000719
 34, 0.038775, 53942.000000000000, 0.000719
 35, 0.042850, 59601.200000000004, 0.000719
 36, 0.046950, 65315.999999999993, 0.000719
 37, 0.051025, 70977.599999999991, 0.000719
 38, 0.055100, 76661.500000000000, 0.000719
 39, 0.059175, 82348.799999999988, 0.000719
 40, 0.063275, 88038.699999999997, 0.000719
 41, 0.067350, 93726.699999999997, 0.000719
 42, 0.071425, 99409.700000000012, 0.000718
 43, 0.075500, 105070.800000000003, 0.000719
 44, 0.079600, 110784.000000000000, 0.000719
 45, 0.083675, 116572.000000000000, 0.000718
 46, 0.087750, 122237.000000000000, 0.000718
 47, 0.091825, 127927.000000000015, 0.000718
 48, 0.095925, 133611.000000000000, 0.000718
 49, 0.100000, 139303.000000000000, 0.000718
