Setup title	IV_measR
test date	24.10.2024
test time	11:13:33
Device ID	_ID161ZR15000
Count	1
Pulse amplitude	4.090000
Pulse width	0.000000200
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-0.100000,0.100000,0.000000,50,0.100000,2em7s,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -0.100000, -1.822970000000, 54.855538
 1, -0.095925, -1.709120000000, 56.125374
 2, -0.091825, -1.599900000000, 57.394212
 3, -0.087750, -1.496500000000, 58.636819
 4, -0.083675, -1.397370000000, 59.880347
 5, -0.079600, -1.302620000000, 61.107614
 6, -0.075500, -1.211200000000, 62.334875
 7, -0.071425, -1.124470000000, 63.518813
 8, -0.067350, -1.040700000000, 64.716057
 9, -0.063275, -0.960590000000, 65.870975
 10, -0.059175, -0.882500000000, 67.053824
 11, -0.055100, -0.807990000000, 68.193913
 12, -0.051025, -0.736860000000, 69.246533
 13, -0.046950, -0.667650000000, 70.321276
 14, -0.042850, -0.600510000000, 71.356014
 15, -0.038775, -0.536160000000, 72.319830
 16, -0.034700, -0.473670000000, 73.257753
 17, -0.030600, -0.412660000000, 74.153056
 18, -0.026525, -0.353810000000, 74.969616
 19, -0.022450, -0.296260000000, 75.778033
 20, -0.018375, -0.240230000000, 76.489198
 21, -0.014275, -0.184717000000, 77.280380
 22, -0.010200, -0.130546000000, 78.133378
 23, -0.006125, -0.077546000000, 78.985376
 24, -0.002050, -0.025031000000, 81.898446
 25, 0.002050, 0.027429000000, 74.738416
 26, 0.006125, 0.078728000000, 77.799512
 27, 0.010200, 0.130162000000, 78.363885
 28, 0.014275, 0.181662000000, 78.580000
 29, 0.018375, 0.233111000000, 78.825109
 30, 0.022450, 0.284730000000, 78.846627
 31, 0.026525, 0.336840000000, 78.746586
 32, 0.030600, 0.388992000000, 78.664857
 33, 0.034700, 0.442140000000, 78.481929
 34, 0.038775, 0.495770000000, 78.211671
 35, 0.042850, 0.550130000000, 77.890680
 36, 0.046950, 0.606220000000, 77.447131
 37, 0.051025, 0.662540000000, 77.014218
 38, 0.055100, 0.720750000000, 76.448144
 39, 0.059175, 0.779980000000, 75.867330
 40, 0.063275, 0.841030000000, 75.235128
 41, 0.067350, 0.903670000000, 74.529419
 42, 0.071425, 0.967650000000, 73.812846
 43, 0.075500, 1.033600000000, 73.045666
 44, 0.079600, 1.101390000000, 72.272310
 45, 0.083675, 1.171330000000, 71.435889
 46, 0.087750, 1.243590000000, 70.561841
 47, 0.091825, 1.317860000000, 69.677356
 48, 0.095925, 1.394700000000, 68.778232
 49, 0.100000, 1.474070000000, 67.839383
