size,voltage,n,A,omega,log_tlorentz,r2_score
10000,2.50,2.2400000000000007,0.5131178929677315,0.22442195131652073,-6.716702727992193,0.9969627870363755
10000,2.75,1.0099999999997544,0.54337568903309,0.25588832975413783,-6.987826358231731,0.9672346800010563
10000,2.75,1.2599999999999594,0.552620575972968,0.3294085037218188,-6.99796030502357,0.9687484517937608
10000,2.75,1.5099999999999998,0.557791330717328,0.36945640043671807,-7.009105531951511,0.9698774450563519
10000,2.75,1.7599999999999998,0.5609106582707604,0.3935265179909832,-7.019411038384189,0.970740380320828
10000,2.75,2.009999999999999,0.562896366889985,0.40889180662387964,-7.028518972574667,0.9714162299349588
10000,2.75,2.2599999999999962,0.5642134486274961,0.41915549861100204,-7.036467744549957,0.9719555712666194
10000,3.00,1.0099999860941258,0.5211437837380298,1.558988051075224e-05,-7.3272159876662855,0.9903074125805713
10000,3.00,1.2599999999999998,0.518157109422326,0.061254870485725095,-7.354610804925085,0.9953426876941314
10000,3.00,1.5099999999999871,0.5186358605602985,0.11052867006116361,-7.373695546542355,0.9966439134384955
10000,3.00,1.7599999999999572,0.5197275763932097,0.14201177081919594,-7.388549661181245,0.997252026750175
10000,3.00,2.0099999999999487,0.5207485898225512,-0.1628960439692527,-7.400389357995692,0.9975861782239401
10000,3.00,2.259999999999998,0.5216071451136992,-0.17770925127542342,-7.410006780243853,0.9977605447974359
10000,3.25,1.0099999999999998,0.5223086812607854,0.07035551370505887,-7.660704500043887,0.9921955917311037
10000,3.25,1.2599999999999985,0.5229968780372918,-0.13702960413536203,-7.6950323073838645,0.9938596109797991
10000,3.25,1.5099999999999998,0.5245397604292992,0.1778534448844076,-7.720341627067335,0.9943281232114047
10000,3.25,1.759999999996462,0.5259943624096473,-0.20522342554672204,-7.73955681159674,0.9944353177400315
10000,3.25,1.9900000000000018,0.527092839233473,-0.22321527385355872,-7.753545575856177,0.9943975047208965
10000,3.25,2.2400000000000033,0.5280592746441379,0.23786569695641768,-7.765870283589179,0.9942910775222877
10000,3.50,1.009999982313442,0.5246686689886428,-1.9378590709401685e-05,-7.816799058827531,0.9909628726231368
10000,3.50,1.2599999999999996,0.5213630167694125,0.024665799629402185,-7.859135134336856,0.9964327166393171
10000,3.50,1.5099999999999967,0.5230810878474896,0.09543759480144269,-7.873969568603554,0.9976977986972357
10000,3.50,1.7599999999999998,0.5247351969737306,0.1291328492530879,-7.888029383800463,0.9984117628723621
10000,3.50,2.0099999999999993,0.5258830878642011,0.14991180979382432,-7.900313116436746,0.998810282138022
10000,3.50,2.259999999999888,0.5267825095225034,0.1647412515143034,-7.910587081909569,0.9990304845513878
10000,3.75,1.009999976672254,0.5267753844617543,7.865106669116054e-06,-7.979968987663954,0.9911293997145957
10000,3.75,1.5099999999949607,0.5261594725281996,0.09391409765209249,-8.017479144889425,0.9964720048204692
10000,3.75,1.7400000000000078,0.5276962914782801,0.12923295095863466,-8.026937931366843,0.9964506320308264
10000,3.75,1.9900000000000253,0.5289855923519201,0.15312352647858282,-8.035740966286417,0.9962161474588311
10000,3.75,2.2400000000000007,0.5300594154255261,0.17064628187969982,-8.043080114713456,0.9958776520275492
10000,4.00,1.009999970476927,0.5289685659785702,6.824110718529016e-06,-8.058054969921834,0.9805149069382751
10000,4.00,1.25999993965879,0.5272810687620679,5.217292540562099e-06,-8.07945326367313,0.9927252543856381
10000,4.00,1.7400000000000015,0.5264223545435167,0.061448847311293,-8.099211815048033,0.9963169846305278
10000,4.00,1.9900000000000289,0.527480245230191,0.09722455055859462,-8.106512598735229,0.9962815124798415
10000,4.00,2.240000000000001,0.5283932509186056,0.11813088645804933,-8.112620925508617,0.9961615086762159
10000,4.25,1.0099999640543866,0.530916965651599,-4.319358709374459e-06,-8.31197660530819,0.9588770900186189
10000,4.25,1.2599999216256788,0.5288856370527935,-2.3645432662409335e-06,-8.313344936641094,0.9839614997905886
10000,4.25,1.9900000000000002,0.5265814482779467,0.05942828177129967,-8.320427833101494,0.9934057247066406
10000,4.25,2.2400000000000007,0.5276191891201787,-0.0846572252461397,-8.327065301087261,0.9924180439834559
10000,4.50,1.0099999593900784,0.5314399116888819,-8.332829044849724e-06,-8.412921018977725,0.9637008582572824
10000,4.50,1.7400000000000002,0.5270736481953388,-0.050729402819281,-8.416803202043633,0.991614678592505
10000,4.50,1.9900000000000002,0.5283625544702505,-0.08489750524745118,-8.425727965340426,0.9898003841705781
10000,4.50,2.2400000000005695,0.5293388288695329,0.10477215967631155,-8.43243849869375,0.9880466347714268
10000,4.75,1.0099999644178022,0.5298481655754097,5.332979997991861e-06,-8.552893915394577,0.9711699010787073
10000,4.75,1.490000264412658,0.5252704457651556,-4.955361560906885e-06,-8.559024366678486,0.9964197760941104
10000,4.75,1.740000000000371,0.5265429071462177,-0.07106168332454248,-8.56980241434295,0.9951916421108028
10000,4.75,1.990000000000002,0.5274492278700086,0.09497977921006119,-8.57904963943221,0.9938703185679445
10000,4.75,2.240000000000002,0.5282509487832859,-0.11180568161733624,-8.587249850612304,0.9922915663713218
10000,5.00,1.0099999592980144,0.5301995795113913,8.78576756362585e-06,-8.63335891049859,0.9728195800919028
10000,5.00,1.4900000000000002,0.5265691778825499,-0.02488726250180874,-8.639235193797914,0.9920853697315392
10000,5.00,1.7400000000000002,0.5280314548005278,-0.079324299793681,-8.649512813550999,0.9900670477021656
10000,5.00,1.9900000000000002,0.5289676876596108,-0.10162748996427062,-8.657999520101603,0.9875334817323945
10000,5.00,2.2400000000000007,0.529856479249467,-0.11832089213286506,-8.665364034039944,0.9847083535008949
20000,1.00,1.0099865757403248,0.009954056263813486,-0.00010832880810616348,-9.073424035739313,0.02183534434310752
20000,1.00,1.2599701295831751,0.009966906245940464,8.90963581608193e-05,-9.023165809359451,0.026349528293690083
20000,1.25,1.0099998915804749,0.048818398824359635,1.5908441568647338,-2.1510433289950437,0.1454860538011269
20000,1.25,1.2599925663990978,0.04636601398009874,1.60889926994204,-2.3467655028687204,0.14563226790545847
20000,1.25,1.50577426300387,0.04504061686669286,1.6204048554038124,-2.4579991817067848,0.14569356097722885
20000,1.25,1.757715678067458,0.04429240579327783,1.6271467053439552,-2.527817058773733,0.14572283091979255
20000,1.25,1.9938266513312828,0.043786164726808095,1.6324341952570944,-2.574160961218009,0.14573692512497738
20000,1.25,2.2563780361351413,0.04341428696687789,1.6364675159138882,-2.6105469312732743,0.14574557942054478
20000,1.50,0.9900000000002658,0.012520369952929713,0.14459603937947146,-5.556709603001289,0.5769636309860511
20000,1.50,1.2599999999999998,0.015306881824246995,0.40045599769464796,-5.36635898646604,0.5745914269557097
20000,1.50,1.5082528947454281,0.015055340067347328,0.4369196443070818,-5.410416666591647,0.5749240178451871
20000,1.50,1.7400000000000244,0.01486497708061814,0.45787592114608483,-5.443632818654519,0.5747687953039309
20000,1.50,1.9900000000035283,0.014708931701178015,0.473607147719333,-5.472106252696802,0.574422948309691
20000,1.50,2.2400000000000007,0.014536807337399137,0.48316626019677933,-5.49968209762351,0.574035762405064
20000,1.75,1.0099999959180375,0.3499657555887589,-8.440364953161604e-06,-4.813060560242278,0.9801870918308959
20000,1.75,1.2599999513088598,0.20473060540051655,2.2555377332294584e-05,-5.163655436400707,0.9870422337870921
20000,1.75,1.7599999999999998,0.18472552519506474,0.09350600456817008,-5.247658332313323,0.9895213551126121
20000,1.75,2.009999999999996,0.18615405818307088,0.12133279849284243,-5.252020617290841,0.9896737673430279
20000,1.75,2.240000000105584,0.18716280910634717,-0.1392691195327156,-5.255709478492828,0.9896631491397482
20000,2.00,1.0099994055854222,0.39007410375417534,-2.8965137741862185e-05,-5.536787771583979,0.988147398273463
20000,2.00,1.2599999999999998,0.41328275432913114,0.16907425145277952,-5.514323326933258,0.9878619066274
20000,2.00,1.5099999999999998,0.4308599829645286,0.24872379369390954,-5.498925410746647,0.988744580479509
20000,2.00,1.7599999999999998,0.4363622271644586,0.286918654849169,-5.5052764847490785,0.9895637169291939
20000,2.00,2.009999999999979,0.4384711004397029,0.30926447387837,-5.515314008383039,0.9901464557427456
20000,2.00,2.2599999999998075,0.43930368508692175,0.32361840005483467,-5.525356368027551,0.9905372642383115
20000,2.25,1.0099999849720465,0.46348193887045896,-1.9115850237174247e-05,-5.998583456803061,0.9956617340799515
20000,2.25,1.2402861637705773,0.4596506742429305,0.06723664460652336,-6.028715386226173,0.9971212945763032
20000,2.25,1.5099999999999998,0.4724283223951185,-0.1554900349472177,-6.028294511734656,0.9973339529293732
20000,2.25,1.7599999999999996,0.478929357838287,0.19448359519461395,-6.033611072476569,0.9978131570088222
20000,2.25,2.009999999999998,0.48260212108034245,0.2179993177663912,-6.040558589738366,0.998173799087727
20000,2.25,2.2599999999999993,0.48490808622046255,0.23366912345780463,-6.047387273016333,0.9984190460444171
20000,2.50,1.009999982276955,0.4940022170025716,5.147615939071783e-06,-6.346816381328107,0.9962444316848609
20000,2.50,1.2400000000000053,0.489232267453043,0.04814944213556976,-6.368061044701591,0.998161582030261
20000,2.50,1.5099999999999958,0.49553388482341726,0.13580899006355213,-6.380103625920673,0.9980882802421508
20000,2.50,1.7599999999999774,0.5015255052489808,0.17970131621075833,-6.386111943103325,0.9983037484128242
20000,2.50,2.009999999999856,0.5053745032325144,-0.20585710205034957,-6.392018830460671,0.9985186753666978
20000,2.50,2.2599999999999993,0.5079076193364828,-0.2231462934529043,-6.397716805963171,0.9986553678134825
20000,2.75,1.009999984234637,0.5059540596633572,-1.0061666635762797e-05,-6.533591792618032,0.9975420982286461
20000,2.75,1.2599999999999996,0.5052786845749325,-0.09751176847919611,-6.562644338290926,0.9983656277624942
20000,2.75,1.5099999999999991,0.5107491744222081,-0.15847214099812454,-6.5759695619925385,0.9986382461202341
20000,2.75,1.7599999999999973,0.5150439986988171,-0.193530849830461,-6.586479127931391,0.9988649038148951
20000,2.75,2.0099999999999993,0.518057132512239,-0.21640336412140793,-6.595639005934748,0.9989849606716636
20000,2.75,2.2599999999999993,0.5202361663135369,-0.23263768618511058,-6.6036137704949205,0.9990425859340891
20000,3.00,1.0099999999995826,0.5232922609853968,0.18627075665964696,-6.794278156979578,0.9937819695573011
20000,3.00,1.2599999999999159,0.5331802779000385,0.27127632099449167,-6.804146380434312,0.9939780795552212
20000,3.00,1.509999999998536,0.5389063951665647,0.31729677898121306,-6.815580568306254,0.994093218950254
20000,3.00,1.7599999999965985,0.5425257302597236,0.3462807261774297,-6.826152074041818,0.9941496011892033
20000,3.00,2.009999999998557,0.5449504180180305,0.3657843708565593,-6.8354685648019515,0.9941802861415452
20000,3.00,2.2599999999999993,0.5466511155587654,0.37954916117467474,-6.843568239665748,0.9941995243366373
20000,3.25,0.9900000000000001,0.5137327018184308,0.11890870763914031,-6.985225189482798,0.9957012017956006
20000,3.25,1.2400000000000004,0.5199723857273474,0.20176849536723884,-7.001863859214345,0.9947804809688129
20000,3.25,1.4900000000000002,0.5261267898687526,0.2557414664150542,-7.011789476949981,0.9938809797620112
20000,3.25,1.7400000000000002,0.5303689513250288,0.2901545222865433,-7.02056584882022,0.9931942626713205
20000,3.25,1.9900000000000002,0.5332648401774469,0.3133300733311974,-7.028417893771845,0.9926617755719249
20000,3.25,2.2400000000000007,0.5353282167648497,0.3297742568895836,-7.0353147600603565,0.9922451467017976
20000,3.50,0.9900000000000002,0.5155916852738291,0.1686693656205914,-7.214398286578405,0.9957651174009757
20000,3.50,1.2400000000000002,0.52304570851879,0.2568923896104678,-7.230254043555524,0.9942448940406997
20000,3.50,1.4900000000000002,0.5290913063455216,0.31315765353161845,-7.241207244760165,0.9931101348423352
20000,3.50,1.7400000000000002,0.5329997266854095,0.3486337382308328,-7.251092632455965,0.9922740104417643
20000,3.50,1.9900000000000002,0.5356466778071278,0.37259939921474305,-7.259707610768889,0.9916426674126566
20000,3.50,2.2400000000000007,0.5375211537007902,0.3895629984382898,-7.2671350808547,0.9911586209764154
20000,3.75,0.9900000000000023,0.5100977202149592,0.15431035772847856,-7.38194097803282,0.996109383003987
20000,3.75,1.2400000000000002,0.5151124451423612,0.23750459573774818,-7.40544509460617,0.9953685129235454
20000,3.75,1.4900000000000002,0.519872038947993,0.29153322101258944,-7.421790747778176,0.9946110007358046
20000,3.75,1.7400000000000002,0.5231679997349804,0.3263320012567984,-7.435172284682209,0.9940158557220078
20000,3.75,1.9900000000000289,0.5254018203675305,0.34983541491358194,-7.446437209859812,0.9935462319332512
20000,3.75,2.2400000000000007,0.5269750271168322,0.36647655863445316,-7.455922872644116,0.9931719355165428
20000,4.00,1.0099999999999296,0.5100894160001644,-0.13067764893102868,-7.581769458417318,0.9930361493168596
20000,4.00,1.240000000002837,0.51264555961709,-0.20007842457835254,-7.610409806226997,0.9929415554277382
20000,4.00,1.4900000000000002,0.5154602522339694,-0.24808441983535984,-7.633695590513595,0.9924674786511746
20000,4.00,1.740000000000008,0.5178032631895426,-0.28021396104286167,-7.651258662394229,0.9919596744226602
20000,4.00,1.9900000000000002,0.519665098812524,-0.30306402177598313,-7.664899410791192,0.9915089048162059
20000,4.00,2.2400000000000007,0.5210787738164042,-0.31972028099594957,-7.67592350978541,0.9911259065813971
20000,4.25,1.0099999999999998,0.5040822018301204,0.055900009854144075,-7.734001708535655,0.9927523685128221
20000,4.25,1.2599999999999998,0.5044282880738168,-0.12099777579652217,-7.768933240599972,0.9950772501999474
20000,4.25,1.5099999999999998,0.5062048091079951,0.16043442866304725,-7.793094815569813,0.9960597478290987
20000,4.25,1.7599999999999998,0.5080519764593122,0.18701257208677777,-7.810664065551544,0.9965521673345127
20000,4.25,2.0099999999999993,0.509794721516187,0.20673701565476083,-7.823796176143914,0.9967821933685955
20000,4.25,2.2599999999999993,0.5113360913076511,0.22199872371569546,-7.834039126946673,0.9968750753287287
20000,4.50,1.0099999999999998,0.5052036055747231,0.06015186159478769,-7.90943183822581,0.987445125124644
