Setup title	IV_measR
test date	24.10.2024
test time	15:22:22
Device ID	_ID188ZR500
Count	0
Pulse amplitude	0.000000
Pulse width	0.000002000
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-0.100000,0.100000,0.000000,50,0.100000,2em6s,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -0.100000, -146248.000000000000, 0.000684
 1, -0.095925, -140279.000000000000, 0.000684
 2, -0.091825, -134275.000000000000, 0.000684
 3, -0.087750, -128304.000000000015, 0.000684
 4, -0.083675, -122364.000000000000, 0.000684
 5, -0.079600, -116386.000000000000, 0.000684
 6, -0.075500, -110383.000000000000, 0.000684
 7, -0.071425, -104437.000000000000, 0.000684
 8, -0.067350, -98584.199999999997, 0.000683
 9, -0.063275, -92635.700000000012, 0.000683
 10, -0.059175, -86635.299999999988, 0.000683
 11, -0.055100, -80664.000000000000, 0.000683
 12, -0.051025, -74720.500000000000, 0.000683
 13, -0.046950, -68745.699999999997, 0.000683
 14, -0.042850, -62744.099999999999, 0.000683
 15, -0.038775, -56804.700000000004, 0.000683
 16, -0.034700, -50832.000000000000, 0.000683
 17, -0.030600, -44832.900000000001, 0.000683
 18, -0.026525, -38885.000000000000, 0.000682
 19, -0.022450, -32910.200000000004, 0.000682
 20, -0.018375, -26968.000000000000, 0.000681
 21, -0.014275, -20966.000000000000, 0.000681
 22, -0.010200, -14992.500000000000, 0.000680
 23, -0.006125, -9045.740000000000, 0.000677
 24, -0.002050, -3072.020000000000, 0.000667
 25, 0.002050, 2929.450000000000, 0.000700
 26, 0.006125, 8872.879999999999, 0.000690
 27, 0.010200, 14845.199999999999, 0.000687
 28, 0.014275, 20816.599999999999, 0.000686
 29, 0.018375, 26791.000000000000, 0.000686
 30, 0.022450, 32764.000000000000, 0.000685
 31, 0.026525, 38737.699999999997, 0.000685
 32, 0.030600, 44685.599999999999, 0.000685
 33, 0.034700, 50687.299999999996, 0.000685
 34, 0.038775, 56653.000000000000, 0.000684
 35, 0.042850, 62599.099999999999, 0.000685
 36, 0.046950, 68599.100000000006, 0.000684
 37, 0.051025, 74542.500000000000, 0.000685
 38, 0.055100, 80512.699999999997, 0.000684
 39, 0.059175, 86490.199999999997, 0.000684
 40, 0.063275, 92461.900000000009, 0.000684
 41, 0.067350, 98436.000000000000, 0.000684
 42, 0.071425, 104410.899999999994, 0.000684
 43, 0.075500, 110358.800000000003, 0.000684
 44, 0.079600, 116474.000000000000, 0.000683
 45, 0.083675, 122447.999999999985, 0.000683
 46, 0.087750, 128398.999999999985, 0.000683
 47, 0.091825, 134372.000000000000, 0.000683
 48, 0.095925, 140342.000000000000, 0.000684
 49, 0.100000, 146315.000000000000, 0.000683
