Setup title	IV_measR
test date	24.10.2024
test time	15:49:27
Device ID	_ID181ZR1000
Count	0
Pulse amplitude	0.000000
Pulse width	0.000002000
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-0.100000,0.100000,0.000000,50,0.100000,2em6s 10cy,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -0.100000, -0.050577000000, 1977.183305
 1, -0.095925, -0.047252000000, 2030.072801
 2, -0.091825, -0.044377000000, 2069.202515
 3, -0.087750, -0.041304000000, 2124.491575
 4, -0.083675, -0.039150000000, 2137.292465
 5, -0.079600, -0.036362000000, 2189.098509
 6, -0.075500, -0.033682000000, 2241.553352
 7, -0.071425, -0.031581000000, 2261.644660
 8, -0.067350, -0.029047000000, 2318.655971
 9, -0.063275, -0.027224000000, 2324.235968
 10, -0.059175, -0.024866000000, 2379.755489
 11, -0.055100, -0.022790000000, 2417.727073
 12, -0.051025, -0.021146000000, 2412.985908
 13, -0.046950, -0.018608000000, 2523.108340
 14, -0.042850, -0.017252000000, 2483.769998
 15, -0.038775, -0.015231000000, 2545.794761
 16, -0.034700, -0.013269000000, 2615.117944
 17, -0.030600, -0.011955000000, 2559.598494
 18, -0.026525, -0.009936000000, 2669.585346
 19, -0.022450, -0.008300000000, 2704.819277
 20, -0.018375, -0.006622000000, 2774.841438
 21, -0.014275, -0.004988000000, 2861.868484
 22, -0.010200, -0.003479000000, 2931.876976
 23, -0.006125, -0.001827000000, 3352.490421
 24, -0.002050, -0.000279000000, 7347.670251
 25, 0.002050, 0.001285000000, 1595.330739
 26, 0.006125, 0.002928000000, 2091.871585
 27, 0.010200, 0.004506000000, 2263.648469
 28, 0.014275, 0.005906000000, 2417.033525
 29, 0.018375, 0.007635000000, 2406.679764
 30, 0.022450, 0.009239000000, 2429.916658
 31, 0.026525, 0.010573000000, 2508.748700
 32, 0.030600, 0.012247000000, 2498.571079
 33, 0.034700, 0.013969000000, 2484.071873
 34, 0.038775, 0.015445000000, 2510.521204
 35, 0.042850, 0.017255000000, 2483.338163
 36, 0.046950, 0.019012000000, 2469.492952
 37, 0.051025, 0.020389000000, 2502.574918
 38, 0.055100, 0.022313000000, 2469.412450
 39, 0.059175, 0.024042000000, 2461.317694
 40, 0.063275, 0.025774000000, 2454.993404
 41, 0.067350, 0.027640000000, 2436.685962
 42, 0.071425, 0.029507000000, 2420.612058
 43, 0.075500, 0.031397000000, 2404.688346
 44, 0.079600, 0.033341000000, 2387.450886
 45, 0.083675, 0.035272000000, 2372.278294
 46, 0.087750, 0.037371000000, 2348.077386
 47, 0.091825, 0.039342000000, 2334.019623
 48, 0.095925, 0.041680000000, 2301.463532
 49, 0.100000, 0.043695000000, 2288.591372
