Setup title	IV_measR
test date	24.10.2024
test time	15:27:31
Device ID	_ID188ZR500
Count	1
Pulse amplitude	3.604000
Pulse width	0.000020000
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-0.100000,0.100000,0.000000,50,0.100000,2em5s,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -0.100000, -146227.000000000000, 0.000684
 1, -0.095925, -140252.000000000000, 0.000684
 2, -0.091825, -134254.000000000000, 0.000684
 3, -0.087750, -128280.000000000015, 0.000684
 4, -0.083675, -122335.000000000000, 0.000684
 5, -0.079600, -116360.000000000000, 0.000684
 6, -0.075500, -110358.000000000000, 0.000684
 7, -0.071425, -104416.000000000000, 0.000684
 8, -0.067350, -98565.600000000006, 0.000683
 9, -0.063275, -92624.399999999994, 0.000683
 10, -0.059175, -86622.600000000006, 0.000683
 11, -0.055100, -80647.899999999994, 0.000683
 12, -0.051025, -74702.600000000006, 0.000683
 13, -0.046950, -68731.699999999997, 0.000683
 14, -0.042850, -62731.399999999994, 0.000683
 15, -0.038775, -56790.599999999999, 0.000683
 16, -0.034700, -50822.000000000000, 0.000683
 17, -0.030600, -44820.700000000004, 0.000683
 18, -0.026525, -38877.400000000001, 0.000682
 19, -0.022450, -32904.200000000004, 0.000682
 20, -0.018375, -26960.099999999999, 0.000682
 21, -0.014275, -20963.299999999999, 0.000681
 22, -0.010200, -14990.000000000000, 0.000680
 23, -0.006125, -9045.150000000000, 0.000677
 24, -0.002050, -3072.730000000000, 0.000667
 25, 0.002050, 2928.550000000000, 0.000700
 26, 0.006125, 8870.450000000001, 0.000690
 27, 0.010200, 14840.700000000001, 0.000687
 28, 0.014275, 20813.200000000001, 0.000686
 29, 0.018375, 26782.799999999999, 0.000686
 30, 0.022450, 32754.199999999997, 0.000685
 31, 0.026525, 38725.800000000003, 0.000685
 32, 0.030600, 44672.300000000003, 0.000685
 33, 0.034700, 50672.500000000000, 0.000685
 34, 0.038775, 56638.300000000003, 0.000685
 35, 0.042850, 62581.600000000006, 0.000685
 36, 0.046950, 68581.299999999988, 0.000685
 37, 0.051025, 74525.300000000003, 0.000685
 38, 0.055100, 80495.599999999991, 0.000685
 39, 0.059175, 86468.800000000003, 0.000684
 40, 0.063275, 92440.000000000000, 0.000684
 41, 0.067350, 98412.599999999991, 0.000684
 42, 0.071425, 104385.300000000003, 0.000684
 43, 0.075500, 110327.699999999997, 0.000684
 44, 0.079600, 116446.000000000000, 0.000684
 45, 0.083675, 122419.000000000000, 0.000684
 46, 0.087750, 128367.999999999985, 0.000684
 47, 0.091825, 134336.000000000000, 0.000684
 48, 0.095925, 140303.000000000000, 0.000684
 49, 0.100000, 146278.000000000000, 0.000684
