Setup title	IV_measR
test date	24.10.2024
test time	10:49:37
Device ID	_ID161ZR15000
Count	0
Pulse amplitude	0.000000
Pulse width	0.000000020
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-0.100000,0.100000,0.000000,50,0.100000,2em8s,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -0.100000, -6.625840000000, 15.092426
 1, -0.095925, -6.242770000000, 15.365775
 2, -0.091825, -5.869920000000, 15.643314
 3, -0.087750, -5.510630000000, 15.923769
 4, -0.083675, -5.168270000000, 16.190137
 5, -0.079600, -4.834750000000, 16.464140
 6, -0.075500, -4.511380000000, 16.735456
 7, -0.071425, -4.201260000000, 17.000852
 8, -0.067350, -3.901140000000, 17.264184
 9, -0.063275, -3.612230000000, 17.516880
 10, -0.059175, -3.329820000000, 17.771231
 11, -0.055100, -3.057470000000, 18.021436
 12, -0.051025, -2.795400000000, 18.253202
 13, -0.046950, -2.539700000000, 18.486435
 14, -0.042850, -2.290250000000, 18.709748
 15, -0.038775, -2.049900000000, 18.915557
 16, -0.034700, -1.814860000000, 19.119932
 17, -0.030600, -1.580840000000, 19.356798
 18, -0.026525, -1.359750000000, 19.507262
 19, -0.022450, -1.140560000000, 19.683313
 20, -0.018375, -0.926680000000, 19.828851
 21, -0.014275, -0.714590000000, 19.976490
 22, -0.010200, -0.507530000000, 20.097334
 23, -0.006125, -0.303760000000, 20.163945
 24, -0.002050, -0.100649000000, 20.367813
 25, 0.002050, 0.101402000000, 20.216564
 26, 0.006125, 0.298407000000, 20.525658
 27, 0.010200, 0.497490000000, 20.502925
 28, 0.014275, 0.696110000000, 20.506816
 29, 0.018375, 0.895300000000, 20.523847
 30, 0.022450, 1.094810000000, 20.505841
 31, 0.026525, 1.295710000000, 20.471402
 32, 0.030600, 1.497080000000, 20.439789
 33, 0.034700, 1.702450000000, 20.382390
 34, 0.038775, 1.908620000000, 20.315725
 35, 0.042850, 2.117580000000, 20.235363
 36, 0.046950, 2.330530000000, 20.145632
 37, 0.051025, 2.547240000000, 20.031485
 38, 0.055100, 2.766400000000, 19.917582
 39, 0.059175, 2.990800000000, 19.785676
 40, 0.063275, 3.218530000000, 19.659596
 41, 0.067350, 3.452390000000, 19.508225
 42, 0.071425, 3.690310000000, 19.354743
 43, 0.075500, 3.933010000000, 19.196493
 44, 0.079600, 4.183640000000, 19.026494
 45, 0.083675, 4.438460000000, 18.852260
 46, 0.087750, 4.698050000000, 18.677962
 47, 0.091825, 4.963720000000, 18.499230
 48, 0.095925, 5.237230000000, 18.315980
 49, 0.100000, 5.516100000000, 18.128750
