epoch,step,test_acc,test_loss,train_loss,val_acc,val_loss
0,49,,,2.3543975353240967,,
0,99,,,2.289660692214966,,
0,149,,,2.288637638092041,,
0,199,,,2.388611078262329,,
0,249,,,2.26239275932312,,
0,299,,,2.281095027923584,,
0,349,,,2.300785541534424,,
0,399,,,2.3361563682556152,,
0,449,,,2.291781187057495,,
0,499,,,2.3672192096710205,,
0,549,,,2.280954360961914,,
0,599,,,2.28894305229187,,
0,649,,,2.2427258491516113,,
0,699,,,2.3116908073425293,,
0,749,,,2.26461124420166,,
0,799,,,2.3577659130096436,,
0,849,,,2.307302236557007,,
0,899,,,2.257042407989502,,
0,949,,,2.3125994205474854,,
0,999,,,2.3245184421539307,,
0,1049,,,2.3095943927764893,,
0,1099,,,2.308828830718994,,
0,1149,,,2.2957518100738525,,
0,1199,,,2.3522815704345703,,
0,1249,,,2.3287100791931152,,
0,1299,,,2.0732805728912354,,
0,1349,,,2.318382501602173,,
0,1399,,,2.4066505432128906,,
0,1449,,,2.26137113571167,,
0,1499,,,2.3027634620666504,,
0,1549,,,2.3054263591766357,,
0,1599,,,2.3261609077453613,,
0,1649,,,2.3492584228515625,,
0,1699,,,2.279345750808716,,
0,1749,,,2.265690326690674,,
0,1799,,,2.374373435974121,,
0,1849,,,2.3022894859313965,,
0,1899,,,2.3500659465789795,,
0,1949,,,2.321920871734619,,
0,1999,,,2.373164415359497,,
0,2049,,,2.3265609741210938,,
0,2099,,,2.3204641342163086,,
0,2149,,,2.2931909561157227,,
0,2199,,,2.3599305152893066,,
0,2249,,,2.2380363941192627,,
0,2299,,,2.23590350151062,,
0,2349,,,2.319267749786377,,
0,2399,,,2.29016375541687,,
0,2449,,,2.3575243949890137,,
0,2499,,,2.281569719314575,,
0,2549,,,2.266657590866089,,
0,2599,,,2.3406331539154053,,
0,2649,,,2.2896173000335693,,
0,2699,,,2.2498230934143066,,
0,2749,,,2.332923650741577,,
0,2799,,,2.317823886871338,,
0,2849,,,2.2910544872283936,,
0,2899,,,2.297724723815918,,
0,2949,,,2.3702874183654785,,
0,2999,,,2.28263258934021,,
0,3049,,,2.307830572128296,,
0,3099,,,2.2803027629852295,,
0,3149,,,2.208446741104126,,
0,3199,,,2.261152744293213,,
0,3249,,,2.3728349208831787,,
0,3299,,,2.295320987701416,,
0,3349,,,2.390981674194336,,
0,3399,,,2.2803473472595215,,
0,3449,,,2.3187079429626465,,
0,3499,,,2.2639355659484863,,
0,3549,,,2.343325614929199,,
0,3599,,,2.3044838905334473,,
0,3649,,,2.3421823978424072,,
0,3699,,,2.373056173324585,,
0,3749,,,2.2959423065185547,,
0,3799,,,2.3315937519073486,,
0,3849,,,2.2588796615600586,,
0,3899,,,2.310245990753174,,
0,3949,,,2.410520076751709,,
0,3999,,,2.3017983436584473,,
0,4049,,,2.2897140979766846,,
0,4099,,,2.2850489616394043,,
0,4149,,,2.3099987506866455,,
0,4199,,,2.3493239879608154,,
0,4249,,,2.210047721862793,,
0,4299,,,2.2624595165252686,,
0,4349,,,2.3250744342803955,,
0,4399,,,2.3586485385894775,,
0,4449,,,2.346309185028076,,
0,4499,,,2.2645668983459473,,
0,4549,,,2.3685097694396973,,
0,4599,,,2.272275447845459,,
0,4649,,,2.31058669090271,,
0,4699,,,2.3033268451690674,,
0,4749,,,2.305844783782959,,
0,4799,,,2.3637642860412598,,
0,4849,,,2.263420343399048,,
0,4899,,,2.393019914627075,,
0,4949,,,2.435185670852661,,
0,4999,,,2.2265162467956543,,
0,5049,,,2.128600597381592,,
0,5099,,,2.2848153114318848,,
0,5149,,,2.3283498287200928,,
0,5199,,,2.2496609687805176,,
0,5249,,,2.312760829925537,,
0,5299,,,2.29984712600708,,
0,5349,,,2.3004117012023926,,
0,5399,,,2.288649559020996,,
0,5449,,,2.195631504058838,,
0,5499,,,2.180250644683838,,
0,5549,,,2.1896984577178955,,
0,5599,,,2.195995330810547,,
0,5649,,,1.3349311351776123,,
0,5699,,,1.2471095323562622,,
0,5749,,,1.194652795791626,,
0,5799,,,0.7517639398574829,,
0,5849,,,0.3417838513851166,,
0,5899,,,0.40143465995788574,,
0,5949,,,0.7752379179000854,,
0,5999,,,0.34585168957710266,,
0,6049,,,1.9303191900253296,,
0,6099,,,1.3414332866668701,,
0,6149,,,0.6121128797531128,,
0,6199,,,0.8733623623847961,,
0,6249,,,0.6116302609443665,,
0,6299,,,1.055969476699829,,
0,6349,,,1.4196293354034424,,
0,6399,,,0.9499414563179016,,
0,6449,,,0.20996840298175812,,
0,6499,,,0.9421737790107727,,
0,6549,,,1.2807722091674805,,
0,6599,,,0.6591578722000122,,
0,6649,,,0.6297231316566467,,
0,6699,,,0.43512362241744995,,
0,6749,,,0.92717444896698,,
0,6799,,,0.17022345960140228,,
0,6849,,,0.37232744693756104,,
0,6899,,,0.26785337924957275,,
0,6949,,,0.36958274245262146,,
0,6999,,,0.9498162269592285,,
0,7049,,,0.6273282170295715,,
0,7099,,,0.6249630451202393,,
0,7149,,,1.106028437614441,,
0,7199,,,0.39977020025253296,,
0,7249,,,0.16358283162117004,,
0,7299,,,1.0273456573486328,,
0,7349,,,0.974818229675293,,
0,7399,,,0.6348379850387573,,
0,7449,,,0.6121934056282043,,
0,7499,,,0.1298747956752777,,
0,7549,,,0.1602603942155838,,
0,7599,,,0.19771429896354675,,
0,7649,,,0.22485396265983582,,
0,7699,,,0.1964060366153717,,
0,7749,,,0.3134031891822815,,
0,7799,,,0.20009629428386688,,
0,7849,,,1.6031177043914795,,
0,7899,,,0.13035759329795837,,
0,7949,,,0.8815738558769226,,
0,7999,,,0.059431642293930054,,
0,8049,,,0.4020496904850006,,
0,8099,,,0.24858276546001434,,
0,8149,,,0.2647297978401184,,
0,8199,,,0.6031175851821899,,
0,8249,,,0.8052813410758972,,
0,8299,,,0.25971734523773193,,
0,8349,,,0.5888110995292664,,
0,8399,,,0.3630301356315613,,
0,8449,,,0.2926737368106842,,
0,8499,,,0.28351885080337524,,
0,8549,,,0.2795920670032501,,
0,8599,,,0.4396215081214905,,
0,8649,,,0.9414052963256836,,
0,8699,,,0.2530307173728943,,
0,8749,,,0.267118901014328,,
0,8799,,,1.5592279434204102,,
0,8849,,,0.5792660117149353,,
0,8899,,,0.5829880833625793,,
0,8949,,,0.2957485020160675,,
0,8999,,,0.6292040944099426,,
0,9049,,,0.6795265078544617,,
0,9099,,,0.29606136679649353,,
0,9149,,,0.35682064294815063,,
