size,n,t0,V0,n_tau,r2_score
1000,0.5,6.721316920851798e-09,321.0305631884551,0.5099999999999999,0.9705943022235982
1000,0.6,8.751848866887238e-08,94.76128645539686,0.6099999998222495,0.9813032931452565
1000,0.7,3.922534753909003e-07,43.62090243228297,0.7099999999999679,0.9831230559281343
1000,0.8,6.447785434532167e-07,28.604074570283966,0.8099999999999999,0.9816792021636764
1000,0.9,1.9568120894967016e-06,17.826647013052533,0.9099999999999999,0.9899153636925193
1000,1.0,3.602474169664912e-06,13.09386095247855,1.0099999999999998,0.9905733571862024
1000,1.1,5.369105616531684e-06,10.49766641612736,1.1099999999999974,0.9914085447015986
1000,1.2000000000000002,7.848352200238605e-06,8.68269079803771,1.21,0.9921412233802261
1000,1.3,1.0959901618552792e-05,7.402373931773399,1.3099999999999914,0.9925633292830962
1000,1.4,1.4548534070293283e-05,6.481971898858129,1.4099999999999997,0.9926511834160778
1000,1.5,1.8517449439540434e-05,5.7983722618759925,1.5099999999999998,0.9924854934580644
1000,1.6,2.195666033052984e-05,5.366303758262049,1.5900484647054947,0.9921370387877502
1000,1.7000000000000002,2.6419581527743212e-05,4.936574582745885,1.6900000000000017,0.9916032442131281
1000,1.8,3.1115467676005123e-05,4.591208241243843,1.7900000000000007,0.9908149495422497
1000,1.9000000000000001,3.5966734609899306e-05,4.309469351398498,1.8900000000000003,0.9898040006682025
1000,2.0,4.094933953923377e-05,4.075389395239446,1.9900000000000033,0.9885306918504572
1000,2.1,4.6023600235138776e-05,3.878196673802809,2.090000000000035,0.9869772234818636
1000,2.2,5.113407214925065e-05,3.7104548896420226,2.19000000000004,0.9851766346198954
1000,2.3,5.6259697841398814e-05,3.5661576987483894,2.2900000000000005,0.9831311562307128
1000,2.4000000000000004,6.137539505201314e-05,3.4408694436776743,2.390000000000001,0.9808453607523195
1000,2.5,6.646708767294509e-05,3.3311605940201536,2.4900000000000007,0.9783355681750534
10000,0.5,4.691831553495306e-08,271.341283571332,0.5099999999999879,0.8796089751710764
10000,0.6,1.3091724221136585e-06,63.16191767928259,0.6099999999999999,0.9711657542527476
10000,0.7,4.6752459660983446e-06,29.458846810087223,0.7099999999998119,0.9877510733897248
10000,0.8,9.981061806595242e-06,17.92646767266578,0.8099999999999999,0.9931332028454516
10000,0.9,1.6836933302357486e-05,12.623161759251426,0.9099999999999999,0.9952696843600941
10000,1.0,1.4563158895538218e-05,11.426361297655978,1.0099999999999998,0.9717885399659728
10000,1.1,2.943893232050603e-05,8.32367749142691,1.109999999999997,0.996206578031935
10000,1.2000000000000002,4.062614296309234e-05,7.031830013680554,1.1900000000000004,0.9970755578964489
10000,1.3,5.5202969928215805e-05,5.980126059259838,1.2900000000000003,0.9942907580946403
10000,1.4,6.914819375271332e-05,5.275626188993626,1.3900000000000003,0.9897162403398582
10000,1.5,8.403494942669734e-05,4.756370074721448,1.4900000000000002,0.9866433713762067
10000,1.6,9.903734562909439e-05,4.363026024540274,1.5900000000000003,0.9837605288154189
10000,1.7000000000000002,0.00011268586355911978,4.064031448853075,1.6900000000000004,0.9832349107379694
10000,1.8,0.00012138656566451194,3.852990294898701,1.7900000000000003,0.9810789272217425
10000,1.9000000000000001,0.00013440485617025543,3.652529923696749,1.8900000000000003,0.9780212654956205
10000,2.0,0.000147263850332367,3.484795356387379,1.9900000000000002,0.9746752351399585
10000,2.1,0.00015990270339196668,3.3429129700854867,2.0900000000000007,0.9711670211993686
10000,2.2,0.00017226864366279193,3.2215821002263194,2.190000000000001,0.9674854799323558
10000,2.3,0.00018433276201390873,3.1167960218593174,2.2900000000000005,0.9636360542128697
10000,2.4000000000000004,0.00019607987889154411,3.0254674801607453,2.390000000000001,0.9596151931587583
10000,2.5,0.00020750442626695103,2.9451888378281854,2.4900000000000007,0.9554125769872802
20000,0.5,2.107751860358303e-06,118.55200868630358,0.5099999999999987,0.9802365839826842
20000,0.6,4.344785911335071e-06,52.50754997680708,0.6099999999990928,0.961445518421001
20000,0.7,1.6531480146196482e-05,23.27242110309726,0.7099999999934864,0.9904935168943305
20000,0.8,3.303882617308226e-05,14.222109896174517,0.8099999999999999,0.9960704427609042
20000,0.9,3.607438318670247e-05,11.619337999695064,0.9099999999999999,0.978840249288427
20000,1.0,6.490209353658353e-05,8.471834410368743,0.9900000000000001,0.9954382166983455
20000,1.1,9.439903806604633e-05,6.674585593836801,1.0900000000000003,0.9941190138993689
20000,1.2000000000000002,0.00012168586468368767,5.636935227279211,1.1900000000000004,0.988772425383138
20000,1.3,0.0001485780365496913,4.939585447585526,1.2900000000000003,0.9822088182546282
20000,1.4,0.00017511871631018344,4.439392865125943,1.3900000000000001,0.975733590452532
20000,1.5,0.0002011669704333289,4.064870505854958,1.4900000000000002,0.9695620880687913
20000,1.6,0.00018564972639326262,4.122164211947955,1.5900000000000003,0.9825112518689314
20000,1.7000000000000002,0.0002475331837340284,3.571101699705552,1.6900000000000004,0.9626950764123121
20000,1.8,0.00027038680733093687,3.388349116459537,1.7900000000000003,0.9585671710137151
20000,1.9000000000000001,0.00029295137170602957,3.2347523230728723,1.8900000000000003,0.953881996458804
20000,2.0,0.0003148718314668189,3.1053722746014856,1.9900000000000002,0.9489806964167494
20000,2.1,0.0003360185857038907,2.9955339211237715,2.0900000000000007,0.943975102488608
20000,2.2,0.00035643388448848096,2.90107984049927,2.190000000000001,0.9387842662949548
20000,2.3,0.00037609105420846297,2.8191908401789605,2.2900000000000005,0.9334447005610356
20000,2.4000000000000004,0.0003950045894567283,2.74757491996226,2.390000000000001,0.9279539573656356
20000,2.5,0.00041319181385044427,2.6844565120985213,2.4900000000000007,0.9223154617194672
30000,0.5,2.8945817084065067e-06,136.08185378936668,0.5099999999999999,0.8584890442183173
30000,0.6,4.1092195227197295e-05,29.461840092876052,0.6099999999999999,0.956214563602924
30000,0.7,4.9360874302282694e-05,19.610405188451185,0.7099999999999991,0.9325218841910267
30000,0.8,0.00012547638053207296,10.470748453821665,0.8099999999985459,0.9807249557466782
30000,0.9,0.00013077859068831056,8.879431972039328,0.9099999999999999,0.9594221930754682
30000,1.0,0.00023625499112825386,6.0539060824804825,1.009999999999998,0.9942139869171298
30000,1.1,0.00030775848865234563,4.967787307245667,1.0900000000000012,0.9985698931708743
30000,1.2000000000000002,0.0003764343657091898,4.234195868532396,1.190000000000009,0.9979441635298009
30000,1.3,0.00044387639670477065,3.729894014597366,1.2900000000000003,0.9953898296624025
30000,1.4,0.0004717229176050833,3.5259309508615573,1.3900000000000006,0.9980385884291799
30000,1.5,0.0005122835131353842,3.313639632526717,1.4900000000000002,0.9975385212124463
30000,1.6,0.0005610940727882297,3.1178239210880347,1.5900000000000003,0.996288057724274
30000,1.7000000000000002,0.0006052702242515523,2.9606540697850043,1.6900000000000004,0.9949247754827394
30000,1.8,0.0006475265022846718,2.831067261112719,1.7900000000000003,0.9931115657252307
30000,1.9000000000000001,0.0006876193523297239,2.7235048123667407,1.8900000000000003,0.9908647500090081
30000,2.0,0.0007256005925415366,2.6330673054061116,1.9900000000000007,0.9881767261412552
30000,2.1,0.0007613743690273083,2.5567063739916094,2.090000000000001,0.985107975906692
30000,2.2,0.000795034529090782,2.491496623674132,2.190000000000001,0.9817383912136771
30000,2.3,0.0008266986133691522,2.435368005121562,2.2900000000000005,0.9780979012803698
30000,2.4000000000000004,0.0008565013087681216,2.3866273037875234,2.390000000000001,0.9742223064418158
30000,2.5,0.0008845740704643885,2.3439627723180765,2.4900000000000007,0.9701404255725176
500,0.5,0.005192786538680313,1.204666388686682e-10,0.49835872554868815,-8.90417983567815e-07
500,0.6,0.004545125840222544,7.5417893668129e-09,0.5948307051397245,-5.4320401288165954e-08
500,0.7,0.004262291025928647,9.49928367360197e-08,0.6963541932814126,-2.8794617357164043e-08
500,0.8,0.004125411993531852,1.972039889725329e-07,0.7932401689257952,-1.0813079098781486e-08
500,0.9,0.004014938068265858,3.6620509051690596e-08,0.8972455519214018,-4.920250873396981e-10
500,1.0,0.003934112463702651,1.0382728990640488e-08,0.9906501030340125,-2.8668400986475717e-11
500,1.1,0.003864805741313801,8.966686545360948e-07,1.09470289147233,-5.503775213355766e-10
500,1.2000000000000002,0.0038068288162527034,1.3392511887253098e-05,1.198857247308281,-3.209025711825575e-09
500,1.3,0.003761019173397139,5.8106235073442566e-05,1.2948160850456925,-7.07110459075011e-09
500,1.4,0.0037227457165907108,9.629854829543297e-05,1.3937884048864473,-5.211856501929901e-09
500,1.5,0.0036844855294064873,0.00015745542437590435,1.4926480803868734,-4.1337138156904984e-09
500,1.6,0.0036518633932291393,4.0150895719079366e-05,1.6060367881349524,-1.5887136051162543e-10
