Setup title	IV_measR
test date	24.10.2024
test time	14:21:30
Device ID	_ID166ZR10000
Count	75
Pulse amplitude	3.475000
Pulse width	0.000000200
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-0.100000,0.100000,0.000000,4,0.100000,2em7s,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -0.100000, -0.779630000000, 128.265972
 1, -0.033325, -0.196840000000, 169.299939
 2, 0.033325, 0.186125000000, 179.046340
 3, 0.100000, 0.645320000000, 154.961879
