Setup title	IV_measR
test date	24.10.2024
test time	13:33:00
Device ID	_ID170ZR5000
Count	1
Pulse amplitude	4.090000
Pulse width	0.000000200
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-0.100000,0.100000,0.000000,50,0.100000,2em7s,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -0.100000, -0.176153000000, 567.688316
 1, -0.095925, -0.164652000000, 582.592377
 2, -0.091825, -0.153634000000, 597.686710
 3, -0.087750, -0.143629000000, 610.949042
 4, -0.083675, -0.133902000000, 624.897313
 5, -0.079600, -0.124907000000, 637.274132
 6, -0.075500, -0.115798000000, 651.997444
 7, -0.071425, -0.107354000000, 665.322205
 8, -0.067350, -0.099410000000, 677.497234
 9, -0.063275, -0.091611000000, 690.692166
 10, -0.059175, -0.084279000000, 702.132204
 11, -0.055100, -0.076891000000, 716.598822
 12, -0.051025, -0.070102000000, 727.867964
 13, -0.046950, -0.063370000000, 740.886855
 14, -0.042850, -0.056890000000, 753.207945
 15, -0.038775, -0.050765000000, 763.813651
 16, -0.034700, -0.044753000000, 775.367015
 17, -0.030600, -0.038905000000, 786.531294
 18, -0.026525, -0.033289000000, 796.809757
 19, -0.022450, -0.027817000000, 807.060431
 20, -0.018375, -0.022393000000, 820.568928
 21, -0.014275, -0.017036000000, 837.931439
 22, -0.010200, -0.011803000000, 864.187071
 23, -0.006125, -0.006747000000, 907.810879
 24, -0.002050, -0.001680000000, 1220.238095
 25, 0.002050, 0.003339000000, 613.956274
 26, 0.006125, 0.008247000000, 742.694313
 27, 0.010200, 0.013172000000, 774.369875
 28, 0.014275, 0.018096000000, 788.848364
 29, 0.018375, 0.023015000000, 798.392353
 30, 0.022450, 0.027995000000, 801.928916
 31, 0.026525, 0.033009000000, 803.568724
 32, 0.030600, 0.037825000000, 808.988764
 33, 0.034700, 0.042998000000, 807.014280
 34, 0.038775, 0.048080000000, 806.468386
 35, 0.042850, 0.053348000000, 803.216615
 36, 0.046950, 0.058600000000, 801.194539
 37, 0.051025, 0.064068000000, 796.419429
 38, 0.055100, 0.069485000000, 792.976901
 39, 0.059175, 0.075231000000, 786.577342
 40, 0.063275, 0.081052000000, 780.671668
 41, 0.067350, 0.087024000000, 773.924435
 42, 0.071425, 0.093250000000, 765.951743
 43, 0.075500, 0.099409000000, 759.488577
 44, 0.079600, 0.105949000000, 751.304873
 45, 0.083675, 0.112586000000, 743.209635
 46, 0.087750, 0.119444000000, 734.653896
 47, 0.091825, 0.126377000000, 726.595820
 48, 0.095925, 0.133785000000, 717.008633
 49, 0.100000, 0.141462000000, 706.903621
