Setup title	IV_measR
test date	24.10.2024
test time	14:19:03
Device ID	_ID166ZR10000
Count	146
Pulse amplitude	-2.406000
Pulse width	0.000000020
Measurement parameters
groundSMU,sweepSMU,IntegrationMode,IntegrationFactor,MeasRange,startVolage,endVoltage,groundVoltage,nPoints,compliance,measName,
SMU2,SMU3,PLC,4,0.000000,-0.100000,0.100000,0.000000,4,0.100000,2em8s,
Measurement Data
Index, Bias, SMU3 I (nA), SMU3 R (Mohm)
 0, -0.100000, -2.918020000000, 34.269813
 1, -0.033325, -0.769180000000, 43.325359
 2, 0.033325, 0.730580000000, 45.614443
 3, 0.100000, 2.477380000000, 40.365225
