epoch,step,test_acc,test_loss,train_loss,val_acc,val_loss
0,49,,,1.9088186025619507,,
0,99,,,3.356250286102295,,
0,149,,,2.852560520172119,,
0,199,,,3.423130512237549,,
0,249,,,3.341087818145752,,
0,299,,,2.3840951919555664,,
0,349,,,3.077615976333618,,
0,399,,,2.7372047901153564,,
0,449,,,1.8964011669158936,,
0,499,,,2.4541635513305664,,
0,549,,,2.3495562076568604,,
0,599,,,2.658399820327759,,
0,649,,,2.5723061561584473,,
0,699,,,2.403810501098633,,
0,749,,,3.9735069274902344,,
0,799,,,2.0952653884887695,,
0,849,,,1.7237756252288818,,
0,899,,,3.4714179039001465,,
0,949,,,1.6486533880233765,,
0,999,,,1.3439072370529175,,
0,1049,,,1.6741005182266235,,
0,1099,,,1.2159452438354492,,
0,1149,,,1.796751618385315,,
0,1199,,,2.711907386779785,,
0,1249,,,2.7156853675842285,,
0,1299,,,2.082371234893799,,
0,1349,,,1.9869129657745361,,
0,1399,,,0.6404625177383423,,
0,1449,,,1.6046791076660156,,
0,1499,,,2.096858263015747,,
0,1549,,,3.71532940864563,,
0,1599,,,0.9002242088317871,,
0,1649,,,1.3272703886032104,,
0,1699,,,0.9296509623527527,,
0,1749,,,3.1232521533966064,,
0,1799,,,0.6777520179748535,,
0,1849,,,0.6975693702697754,,
0,1899,,,2.3698971271514893,,
0,1949,,,1.137625813484192,,
0,1999,,,0.6593639850616455,,
0,2049,,,1.9376087188720703,,
0,2099,,,1.6398149728775024,,
0,2149,,,1.3052136898040771,,
0,2199,,,1.8075411319732666,,
0,2249,,,2.0288572311401367,,
0,2299,,,2.0867881774902344,,
0,2349,,,1.3798980712890625,,
0,2399,,,1.0969510078430176,,
0,2449,,,1.3771744966506958,,
0,2499,,,1.5688209533691406,,
0,2549,,,3.0165622234344482,,
0,2599,,,1.763016939163208,,
0,2649,,,2.247741460800171,,
0,2699,,,0.8432853817939758,,
0,2749,,,2.051168441772461,,
0,2799,,,2.656292676925659,,
0,2849,,,1.685502290725708,,
0,2899,,,2.6994948387145996,,
0,2949,,,0.7645227313041687,,
0,2999,,,2.6156005859375,,
0,3049,,,1.2702758312225342,,
0,3099,,,0.31110501289367676,,
0,3149,,,1.418446660041809,,
0,3199,,,2.399306535720825,,
0,3249,,,1.3593766689300537,,
0,3299,,,0.8335288166999817,,
0,3349,,,1.2559200525283813,,
0,3399,,,1.0984315872192383,,
0,3449,,,2.8096072673797607,,
0,3499,,,0.9067680239677429,,
0,3549,,,0.7262865304946899,,
0,3599,,,0.47973236441612244,,
0,3649,,,1.208770513534546,,
0,3699,,,1.269845724105835,,
0,3749,,,1.8047447204589844,,
0,3799,,,2.7888503074645996,,
0,3849,,,1.248968482017517,,
0,3899,,,1.8729467391967773,,
0,3949,,,0.9918068051338196,,
0,3999,,,3.2787208557128906,,
0,4049,,,2.1866097450256348,,
0,4099,,,0.9065775871276855,,
0,4149,,,1.173778772354126,,
0,4199,,,1.3548898696899414,,
0,4249,,,1.6033267974853516,,
0,4299,,,1.3994215726852417,,
0,4349,,,2.6106672286987305,,
0,4399,,,2.2468109130859375,,
0,4449,,,1.1700600385665894,,
0,4499,,,0.7299057841300964,,
0,4549,,,1.0324218273162842,,
0,4599,,,2.8630082607269287,,
0,4649,,,1.8850857019424438,,
0,4699,,,0.7402569055557251,,
0,4749,,,1.891814947128296,,
0,4799,,,1.7722822427749634,,
0,4849,,,1.0901854038238525,,
0,4899,,,0.9218576550483704,,
0,4949,,,1.2092044353485107,,
0,4999,,,1.927151083946228,,
0,5049,,,1.1813486814498901,,
0,5099,,,0.7221403121948242,,
0,5149,,,1.6427996158599854,,
0,5199,,,2.762986660003662,,
0,5249,,,0.7134076952934265,,
0,5299,,,0.6308940052986145,,
0,5349,,,1.2846132516860962,,
0,5399,,,2.6227922439575195,,
0,5449,,,1.592505693435669,,
0,5499,,,0.9429365992546082,,
0,5549,,,1.2684342861175537,,
0,5599,,,0.6729865074157715,,
0,5649,,,0.7758687734603882,,
0,5699,,,1.6927236318588257,,
0,5749,,,1.6262719631195068,,
0,5799,,,1.4706159830093384,,
0,5849,,,1.164114236831665,,
0,5899,,,1.5723201036453247,,
0,5949,,,1.6186425685882568,,
0,5999,,,1.040689468383789,,
0,6049,,,0.6241106986999512,,
0,6099,,,0.9171677827835083,,
0,6149,,,1.2591254711151123,,
0,6199,,,1.000331163406372,,
0,6249,,,1.4088127613067627,,
0,6299,,,1.664751410484314,,
0,6349,,,1.2000064849853516,,
0,6399,,,0.7164000868797302,,
0,6449,,,0.46091142296791077,,
0,6499,,,0.1336446851491928,,
0,6549,,,0.3243054151535034,,
0,6599,,,0.721558153629303,,
0,6649,,,1.3920472860336304,,
0,6699,,,0.6313304901123047,,
0,6749,,,1.0424244403839111,,
0,6799,,,1.2343366146087646,,
0,6849,,,1.89327073097229,,
0,6899,,,1.9597465991973877,,
0,6949,,,0.4046752452850342,,
0,6999,,,0.5991864204406738,,
0,7049,,,1.6861547231674194,,
0,7099,,,1.836687445640564,,
0,7149,,,0.42405518889427185,,
0,7199,,,0.7945351004600525,,
0,7249,,,0.5391995310783386,,
0,7299,,,0.4449835419654846,,
0,7349,,,1.1674593687057495,,
0,7399,,,0.8033448457717896,,
0,7449,,,0.6950778365135193,,
0,7499,,,1.2186071872711182,,
0,7549,,,0.3189496695995331,,
0,7599,,,0.7643253207206726,,
0,7649,,,0.7157124280929565,,
0,7699,,,1.3645349740982056,,
0,7749,,,1.408155083656311,,
0,7799,,,1.3303167819976807,,
0,7849,,,0.4134146571159363,,
0,7899,,,0.8658105134963989,,
0,7949,,,0.5298094749450684,,
0,7999,,,0.7637332677841187,,
0,8049,,,1.915859580039978,,
0,8099,,,0.5262876152992249,,
0,8149,,,1.227871060371399,,
0,8199,,,2.995560884475708,,
0,8249,,,0.8761199712753296,,
0,8299,,,0.9769933819770813,,
0,8349,,,0.6959559321403503,,
0,8399,,,1.647117257118225,,
0,8449,,,1.2114530801773071,,
0,8499,,,0.43959492444992065,,
0,8549,,,1.546006679534912,,
0,8599,,,1.32883620262146,,
0,8649,,,1.2032477855682373,,
0,8699,,,1.2141120433807373,,
0,8749,,,0.7866710424423218,,
0,8799,,,1.3722455501556396,,
0,8849,,,1.1420785188674927,,
0,8899,,,0.9148715734481812,,
0,8949,,,2.0620803833007812,,
0,8999,,,0.5818926095962524,,
0,9049,,,0.32329463958740234,,
0,9099,,,0.3086946904659271,,
0,9149,,,1.0153849124908447,,
0,9199,,,1.0563327074050903,,
0,9249,,,1.4873573780059814,,
0,9299,,,1.36387038230896,,
0,9349,,,2.0670039653778076,,
0,9399,,,2.022059440612793,,
0,9449,,,0.6555103659629822,,
0,9499,,,0.43070560693740845,,
0,9549,,,0.2726583778858185,,
0,9599,,,1.6894735097885132,,
0,9599,,,,0.6352499723434448,1.068482756614685
1,9649,,,1.2442357540130615,,
1,9699,,,1.862241506576538,,
1,9749,,,1.406017780303955,,
1,9799,,,1.3013379573822021,,
1,9849,,,1.1037781238555908,,
1,9899,,,0.595588207244873,,
1,9949,,,1.1526589393615723,,
1,9999,,,0.437521368265152,,
1,10049,,,1.678967833518982,,
1,10099,,,1.468270182609558,,
1,10149,,,0.5153932571411133,,
1,10199,,,0.776079535484314,,
1,10249,,,0.4272041916847229,,
1,10299,,,0.47135981917381287,,
1,10349,,,0.8174260258674622,,
1,10399,,,1.167771577835083,,
1,10449,,,0.12359795719385147,,
1,10499,,,1.4964693784713745,,
1,10549,,,1.142564058303833,,
1,10599,,,1.8019912242889404,,
1,10649,,,2.7107064723968506,,
1,10699,,,1.3348129987716675,,
1,10749,,,1.3722941875457764,,
1,10799,,,0.573060154914856,,
1,10849,,,0.512941300868988,,
1,10899,,,1.107953429222107,,
1,10949,,,0.1469016969203949,,
1,10999,,,1.9822375774383545,,
1,11049,,,0.8317480087280273,,
1,11099,,,0.9980867505073547,,
1,11149,,,2.453575372695923,,
1,11199,,,0.5361300706863403,,
1,11249,,,0.4538884162902832,,
1,11299,,,1.1381868124008179,,
1,11349,,,2.5744690895080566,,
1,11399,,,0.447479784488678,,
1,11449,,,0.6873825788497925,,
1,11499,,,0.5057181119918823,,
1,11549,,,1.3500062227249146,,
1,11599,,,0.42595750093460083,,
1,11649,,,0.7886390089988708,,
1,11699,,,1.05478835105896,,
1,11749,,,1.5179303884506226,,
1,11799,,,0.8591554760932922,,
1,11849,,,1.2009012699127197,,
1,11899,,,0.8133645057678223,,
1,11949,,,2.3263885974884033,,
1,11999,,,1.2292560338974,,
1,12049,,,0.8226546049118042,,
1,12099,,,1.1083295345306396,,
1,12149,,,1.3505033254623413,,
1,12199,,,0.9602398872375488,,
1,12249,,,0.36234167218208313,,
1,12299,,,1.2137391567230225,,
1,12349,,,2.9336862564086914,,
1,12399,,,0.8261245489120483,,
1,12449,,,0.7442289590835571,,
1,12499,,,0.5439205169677734,,
1,12549,,,2.6591358184814453,,
1,12599,,,0.3900052011013031,,
1,12649,,,1.3351852893829346,,
1,12699,,,0.6313298940658569,,
1,12749,,,0.8914344906806946,,
1,12799,,,0.5554755926132202,,
1,12849,,,0.6335095167160034,,
1,12899,,,1.0967286825180054,,
1,12949,,,2.608311414718628,,
1,12999,,,0.5600626468658447,,
1,13049,,,0.4774700105190277,,
1,13099,,,1.1047903299331665,,
1,13149,,,0.7700299024581909,,
1,13199,,,0.11762762069702148,,
1,13249,,,0.9929903745651245,,
1,13299,,,1.3486096858978271,,
1,13349,,,0.6986755132675171,,
1,13399,,,1.2850325107574463,,
1,13449,,,0.9921760559082031,,
1,13499,,,0.42692843079566956,,
1,13549,,,1.0879490375518799,,
1,13599,,,1.4932374954223633,,
1,13649,,,0.5554807186126709,,
1,13699,,,0.8673511743545532,,
1,13749,,,0.7553780674934387,,
1,13799,,,1.1815767288208008,,
1,13849,,,1.5221319198608398,,
1,13899,,,0.8109527826309204,,
1,13949,,,0.6897982358932495,,
1,13999,,,1.1877672672271729,,
1,14049,,,0.17295587062835693,,
1,14099,,,0.526930570602417,,
1,14149,,,2.0593838691711426,,
1,14199,,,1.4647362232208252,,
1,14249,,,0.8132748603820801,,
1,14299,,,0.7661818265914917,,
1,14349,,,1.394707441329956,,
1,14399,,,1.0347497463226318,,
1,14449,,,2.2593743801116943,,
1,14499,,,1.4996451139450073,,
1,14549,,,0.915908694267273,,
1,14599,,,0.6576440930366516,,
1,14649,,,1.8933591842651367,,
1,14699,,,0.15788337588310242,,
1,14749,,,1.1074331998825073,,
1,14799,,,0.25164860486984253,,
1,14849,,,0.5603312253952026,,
1,14899,,,1.2148947715759277,,
1,14949,,,0.9260183572769165,,
1,14999,,,1.522727131843567,,
1,15049,,,0.9114511609077454,,
1,15099,,,0.8895403742790222,,
1,15149,,,0.655746579170227,,
1,15199,,,0.08088221400976181,,
1,15249,,,0.23222453892230988,,
1,15299,,,0.5221661925315857,,
1,15349,,,0.39562809467315674,,
1,15399,,,0.48070216178894043,,
1,15449,,,0.7873950004577637,,
1,15499,,,0.6274821162223816,,
1,15549,,,0.6752550601959229,,
1,15599,,,0.25681331753730774,,
1,15649,,,0.17987564206123352,,
1,15699,,,0.5807629823684692,,
1,15749,,,0.2532274127006531,,
1,15799,,,0.26094692945480347,,
1,15849,,,1.404767632484436,,
1,15899,,,0.20472931861877441,,
1,15949,,,1.4602105617523193,,
1,15999,,,1.3741109371185303,,
1,16049,,,1.9615669250488281,,
1,16099,,,2.0166211128234863,,
1,16149,,,0.6106901168823242,,
1,16199,,,0.8902455568313599,,
1,16249,,,1.677860975265503,,
1,16299,,,1.0034773349761963,,
1,16349,,,1.3923113346099854,,
1,16399,,,0.16916200518608093,,
1,16449,,,0.7528064846992493,,
1,16499,,,2.4812660217285156,,
1,16549,,,0.43348073959350586,,
1,16599,,,0.8207901120185852,,
1,16649,,,1.076857328414917,,
1,16699,,,0.5615450739860535,,
1,16749,,,0.5253564715385437,,
1,16799,,,0.4293484687805176,,
1,16849,,,0.3597000241279602,,
1,16899,,,0.625089168548584,,
1,16949,,,1.4931862354278564,,
1,16999,,,0.4626803398132324,,
1,17049,,,2.321666955947876,,
1,17099,,,0.7480881810188293,,
1,17149,,,1.011056661605835,,
1,17199,,,0.6913179159164429,,
1,17249,,,0.8341549634933472,,
1,17299,,,0.1939241886138916,,
1,17349,,,2.119904041290283,,
1,17399,,,0.5444861650466919,,
1,17449,,,1.2622950077056885,,
1,17499,,,0.6783144474029541,,
1,17549,,,0.4973715841770172,,
1,17599,,,0.3452041745185852,,
1,17649,,,0.720913290977478,,
1,17699,,,2.3292763233184814,,
1,17749,,,0.9375567436218262,,
1,17799,,,0.5178728699684143,,
1,17849,,,1.6367359161376953,,
1,17899,,,0.2596655488014221,,
1,17949,,,0.41151946783065796,,
1,17999,,,0.6784794926643372,,
1,18049,,,0.5548830032348633,,
1,18099,,,0.2703872621059418,,
1,18149,,,1.346642255783081,,
1,18199,,,0.6745104789733887,,
1,18249,,,1.3339002132415771,,
1,18299,,,0.3806505799293518,,
1,18349,,,0.35129979252815247,,
1,18399,,,0.9181942939758301,,
1,18449,,,1.1121714115142822,,
1,18499,,,0.2822606861591339,,
1,18549,,,1.2415157556533813,,
1,18599,,,0.39877137541770935,,
1,18649,,,1.2580275535583496,,
1,18699,,,0.7218477725982666,,
1,18749,,,0.10607663542032242,,
1,18799,,,0.8681631088256836,,
1,18849,,,0.6237815618515015,,
1,18899,,,0.12112045288085938,,
1,18949,,,1.146201729774475,,
1,18999,,,0.5709973573684692,,
1,19049,,,0.10920844972133636,,
1,19099,,,0.677460789680481,,
1,19149,,,1.3346631526947021,,
1,19199,,,0.37679368257522583,,
1,19199,,,,0.7437499761581421,0.7927625179290771
2,19249,,,1.4414047002792358,,
2,19299,,,1.2877871990203857,,
2,19349,,,0.22964899241924286,,
2,19399,,,0.5825175046920776,,
2,19449,,,0.14713545143604279,,
2,19499,,,1.5064622163772583,,
2,19549,,,0.8476861715316772,,
2,19599,,,0.9065419435501099,,
2,19649,,,0.3254348933696747,,
2,19699,,,0.1770886480808258,,
2,19749,,,0.5258855819702148,,
2,19799,,,0.5923589468002319,,
2,19849,,,0.4184284210205078,,
2,19899,,,2.1316957473754883,,
2,19949,,,0.6290575861930847,,
2,19999,,,0.46031442284584045,,
2,20049,,,0.4660833477973938,,
2,20099,,,0.26962146162986755,,
2,20149,,,1.873051643371582,,
2,20199,,,0.21109941601753235,,
2,20249,,,0.8202619552612305,,
2,20299,,,1.0077440738677979,,
2,20349,,,0.8103622198104858,,
2,20399,,,1.0842883586883545,,
2,20449,,,0.19305162131786346,,
2,20499,,,0.6653411388397217,,
2,20549,,,1.775146484375,,
2,20599,,,1.1512157917022705,,
2,20649,,,0.6223522424697876,,
2,20699,,,0.6323642730712891,,
2,20749,,,0.4496343731880188,,
2,20799,,,0.6910232305526733,,
2,20849,,,1.2896661758422852,,
2,20899,,,1.1774998903274536,,
2,20949,,,1.0926513671875,,
2,20999,,,0.4096059203147888,,
2,21049,,,1.1139180660247803,,
2,21099,,,0.41963204741477966,,
2,21149,,,0.8549564480781555,,
2,21199,,,0.316850483417511,,
2,21249,,,1.0991268157958984,,
2,21299,,,0.7413808107376099,,
2,21349,,,2.04156231880188,,
2,21399,,,0.38234275579452515,,
2,21449,,,0.4899134039878845,,
2,21499,,,2.9963459968566895,,
2,21549,,,0.7540601491928101,,
2,21599,,,1.2342817783355713,,
2,21649,,,0.8739015460014343,,
2,21699,,,0.6687383651733398,,
2,21749,,,0.20406273007392883,,
2,21799,,,1.0990906953811646,,
2,21849,,,0.3757680356502533,,
2,21899,,,0.11227475106716156,,
2,21949,,,0.4838033616542816,,
2,21999,,,1.8250434398651123,,
2,22049,,,0.8875430822372437,,
2,22099,,,0.43543028831481934,,
2,22149,,,1.5412952899932861,,
2,22199,,,1.5293582677841187,,
2,22249,,,0.3061925768852234,,
2,22299,,,0.6968732476234436,,
2,22349,,,1.7298762798309326,,
2,22399,,,0.8936706781387329,,
2,22449,,,0.9625924825668335,,
2,22499,,,1.2300676107406616,,
2,22549,,,1.1016355752944946,,
2,22599,,,0.6570969223976135,,
2,22649,,,0.3118600845336914,,
2,22699,,,0.20664438605308533,,
2,22749,,,1.601125717163086,,
2,22799,,,0.5030036568641663,,
2,22849,,,1.3718476295471191,,
2,22899,,,0.4283359944820404,,
2,22949,,,0.5683349370956421,,
2,22999,,,1.1121723651885986,,
2,23049,,,0.2980879247188568,,
2,23099,,,0.8708202242851257,,
2,23149,,,0.5296354293823242,,
2,23199,,,2.359506368637085,,
2,23249,,,0.5935720205307007,,
2,23299,,,2.137394666671753,,
2,23349,,,0.26783356070518494,,
2,23399,,,0.6279390454292297,,
2,23449,,,0.9337049722671509,,
2,23499,,,2.15749192237854,,
2,23549,,,0.7510872483253479,,
2,23599,,,1.0575186014175415,,
2,23649,,,0.34155648946762085,,
2,23699,,,1.6744663715362549,,
2,23749,,,0.9848058819770813,,
2,23799,,,0.6033208966255188,,
2,23849,,,0.568272590637207,,
2,23899,,,0.3265990614891052,,
2,23949,,,1.3900867700576782,,
2,23999,,,0.9183747172355652,,
2,24049,,,0.3287331163883209,,
2,24099,,,0.6788791418075562,,
2,24149,,,0.49028873443603516,,
2,24199,,,0.5350376963615417,,
2,24249,,,1.3961883783340454,,
2,24299,,,1.0058356523513794,,
2,24349,,,2.7948484420776367,,
2,24399,,,2.050966739654541,,
2,24449,,,0.5243610143661499,,
2,24499,,,0.1838083565235138,,
2,24549,,,0.33853012323379517,,
2,24599,,,1.2108200788497925,,
2,24649,,,0.19136853516101837,,
2,24699,,,1.042480230331421,,
2,24749,,,1.868234395980835,,
2,24799,,,0.8789342641830444,,
2,24849,,,0.6437948346138,,
2,24899,,,0.9424535632133484,,
2,24949,,,0.5605748295783997,,
2,24999,,,0.8263880014419556,,
2,25049,,,2.0656723976135254,,
2,25099,,,0.6271994709968567,,
2,25149,,,2.1461541652679443,,
2,25199,,,0.8927421569824219,,
2,25249,,,0.6395969986915588,,
2,25299,,,0.8549029231071472,,
2,25349,,,1.1613515615463257,,
2,25399,,,0.5269656181335449,,
2,25449,,,1.1269948482513428,,
2,25499,,,0.4885203242301941,,
2,25549,,,0.23881793022155762,,
2,25599,,,0.021240051835775375,,
2,25649,,,0.4784114956855774,,
2,25699,,,2.0524890422821045,,
2,25749,,,1.2740377187728882,,
2,25799,,,0.9854751825332642,,
2,25849,,,0.9143491983413696,,
2,25899,,,0.7993015050888062,,
2,25949,,,0.3425747752189636,,
2,25999,,,1.1591989994049072,,
2,26049,,,2.8341903686523438,,
2,26099,,,2.638911724090576,,
2,26149,,,0.10396299511194229,,
2,26199,,,0.31745779514312744,,
2,26249,,,0.9836822748184204,,
2,26299,,,0.02396862395107746,,
2,26349,,,1.3316880464553833,,
2,26399,,,0.6101801991462708,,
2,26449,,,0.204954594373703,,
2,26499,,,0.8210897445678711,,
2,26549,,,0.12834432721138,,
2,26599,,,1.1224782466888428,,
2,26649,,,1.08279550075531,,
2,26699,,,0.6124616861343384,,
2,26749,,,0.5679467916488647,,
2,26799,,,0.7311960458755493,,
2,26849,,,0.854150652885437,,
2,26899,,,0.23187239468097687,,
2,26949,,,1.4813193082809448,,
2,26999,,,0.3400423526763916,,
2,27049,,,1.2283598184585571,,
2,27099,,,0.33958202600479126,,
2,27149,,,1.5017192363739014,,
2,27199,,,0.8212403059005737,,
2,27249,,,0.09766250848770142,,
2,27299,,,0.688416600227356,,
2,27349,,,0.21362897753715515,,
2,27399,,,0.1460408866405487,,
2,27449,,,0.5141929388046265,,
2,27499,,,0.21995632350444794,,
2,27549,,,0.8001857995986938,,
2,27599,,,0.159648135304451,,
2,27649,,,1.3430109024047852,,
2,27699,,,1.2205121517181396,,
2,27749,,,2.44771146774292,,
2,27799,,,0.4851384162902832,,
2,27849,,,0.21097004413604736,,
2,27899,,,0.9880694150924683,,
2,27949,,,0.500462532043457,,
2,27999,,,1.3058559894561768,,
2,28049,,,0.7470037341117859,,
2,28099,,,0.39629486203193665,,
2,28149,,,0.61809241771698,,
2,28199,,,0.2668021321296692,,
2,28249,,,0.8795088529586792,,
2,28299,,,0.10623741149902344,,
2,28349,,,1.063231348991394,,
2,28399,,,1.6992461681365967,,
2,28449,,,0.8032450675964355,,
2,28499,,,0.6217432618141174,,
2,28549,,,1.0041760206222534,,
2,28599,,,0.3243502974510193,,
2,28649,,,0.7365565299987793,,
2,28699,,,0.947541356086731,,
2,28749,,,0.21567387878894806,,
2,28799,,,0.5813167095184326,,
2,28799,,,,0.6069166660308838,1.1801187992095947
3,28849,,,1.2388975620269775,,
3,28899,,,1.1516717672348022,,
3,28949,,,1.392571210861206,,
3,28999,,,0.46942004561424255,,
3,29049,,,0.943121075630188,,
3,29099,,,2.4005355834960938,,
3,29149,,,0.5916575789451599,,
3,29199,,,0.5184045433998108,,
3,29249,,,0.2247079312801361,,
3,29299,,,0.17580662667751312,,
3,29349,,,0.3118093013763428,,
3,29399,,,1.3532222509384155,,
3,29449,,,1.1202597618103027,,
3,29499,,,0.6837670803070068,,
3,29549,,,1.595280647277832,,
3,29599,,,1.367493748664856,,
3,29649,,,0.8079330325126648,,
3,29699,,,0.9646472930908203,,
3,29749,,,0.5515532493591309,,
3,29799,,,2.559007167816162,,
3,29849,,,0.3872377276420593,,
3,29899,,,0.7520257830619812,,
3,29949,,,1.242016077041626,,
3,29999,,,0.42480310797691345,,
3,30049,,,0.07634057104587555,,
3,30099,,,1.0716044902801514,,
3,30149,,,0.7462779879570007,,
3,30199,,,1.228766679763794,,
3,30249,,,0.3452264964580536,,
3,30299,,,1.298459529876709,,
3,30349,,,0.7871658802032471,,
3,30399,,,1.3699047565460205,,
3,30449,,,1.458425521850586,,
3,30499,,,2.5016589164733887,,
3,30549,,,1.2260946035385132,,
3,30599,,,1.2552543878555298,,
3,30649,,,0.5201073884963989,,
3,30699,,,0.8125032186508179,,
3,30749,,,1.375494360923767,,
3,30799,,,1.3369029760360718,,
3,30849,,,0.43975576758384705,,
3,30899,,,0.6854575872421265,,
3,30949,,,0.5408546924591064,,
3,30999,,,2.679265022277832,,
3,31049,,,0.4057888984680176,,
3,31099,,,0.9889171719551086,,
3,31149,,,0.4291912019252777,,
3,31199,,,1.0804944038391113,,
3,31249,,,0.5393324494361877,,
3,31299,,,1.0185679197311401,,
3,31349,,,0.4858607351779938,,
3,31399,,,1.3112971782684326,,
3,31449,,,0.15239757299423218,,
3,31499,,,0.46358174085617065,,
3,31549,,,1.0330007076263428,,
3,31599,,,0.9749237298965454,,
3,31649,,,1.2264691591262817,,
3,31699,,,0.7906886339187622,,
3,31749,,,0.9220857620239258,,
3,31799,,,1.6050045490264893,,
3,31849,,,0.7825035452842712,,
3,31899,,,0.23475882411003113,,
3,31949,,,0.3397828936576843,,
3,31999,,,1.3873192071914673,,
3,32049,,,0.47805777192115784,,
3,32099,,,1.7082535028457642,,
3,32149,,,0.6884423494338989,,
3,32199,,,0.6532984972000122,,
3,32249,,,0.4753970205783844,,
3,32299,,,0.5323287844657898,,
3,32349,,,0.11119671165943146,,
3,32399,,,0.6106011867523193,,
3,32449,,,0.7845926880836487,,
3,32499,,,0.7056349515914917,,
3,32549,,,1.3070560693740845,,
3,32599,,,0.7824293375015259,,
3,32649,,,1.0970923900604248,,
3,32699,,,1.6442756652832031,,
3,32749,,,1.0073249340057373,,
3,32799,,,0.49919256567955017,,
3,32849,,,0.35303840041160583,,
3,32899,,,1.6750081777572632,,
3,32949,,,0.7510167956352234,,
3,32999,,,0.5567582249641418,,
3,33049,,,0.588319718837738,,
3,33099,,,0.6921170949935913,,
3,33149,,,0.7308670282363892,,
3,33199,,,0.3253573775291443,,
3,33249,,,0.3087432086467743,,
3,33299,,,0.3747994303703308,,
3,33349,,,0.3097612261772156,,
3,33399,,,1.9928058385849,,
3,33449,,,0.4856094419956207,,
3,33499,,,0.21171219646930695,,
3,33549,,,0.3073475956916809,,
